"Model","m","n","phi","q","p","S","TopKList","MaxRank","lambda","Rule","Metric","Value"
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","MidScore",1.
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","Top1Acceptability",0.12799999999999978
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","Top2Acceptability",0.87163725490196
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"QR","Top3Acceptability",1.
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","NeverFirstRate",0.
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","NoiseFlipRate",0.766
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","CondorcetExistRate",0.86
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","CondorcetEfficiency",0.3715116279069767
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","MidScore",0.923
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","Top1Acceptability",0.15793137254901932
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","Top2Acceptability",0.86013725490196
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"SDM","Top3Acceptability",1.
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","NeverFirstRate",0.
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","NoiseFlipRate",0.676
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","CondorcetExistRate",0.86
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","CondorcetEfficiency",0.35348837209302325
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","MidScore",0.3105
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","Top1Acceptability",0.34063725490196056
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","Top2Acceptability",0.6602254901960783
"OppPrefs",3,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",1.,"Fallback","Top3Acceptability",1.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","NoiseFlipRate",0.2835
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","CondorcetExistRate",0.7535
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","CondorcetEfficiency",0.8586595885865959
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","MidScore",0.40075
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","Top1Acceptability",0.2533725490196074
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","Top2Acceptability",0.4794607843137253
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Borda","Top3Acceptability",0.6746470588235292
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","NoiseFlipRate",0.486
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","CondorcetExistRate",0.7535
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","CondorcetEfficiency",0.5759787657597877
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","MidScore",0.4055
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","Top1Acceptability",0.2750294117647055
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","Top2Acceptability",0.4559117647058822
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Plurality","Top3Acceptability",0.6364019607843135
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","NoiseFlipRate",0.433
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","CondorcetExistRate",0.7535
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","CondorcetEfficiency",0.9044459190444591
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","MidScore",0.39975
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","Top1Acceptability",0.24245098039215646
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","Top2Acceptability",0.4682352941176469
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Coombs","Top3Acceptability",0.6690490196078429
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","NoiseFlipRate",0.385
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","CondorcetExistRate",0.7535
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","CondorcetEfficiency",0.6589250165892502
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","MidScore",0.3945
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","Top1Acceptability",0.22622549019607802
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","Top2Acceptability",0.45453921568627437
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"QR","Top3Acceptability",0.6817254901960782
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","NoiseFlipRate",0.3015
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","CondorcetExistRate",0.7535
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","CondorcetEfficiency",0.8201725282017253
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","MidScore",0.39325
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","Top1Acceptability",0.2424117647058819
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","Top2Acceptability",0.47421568627450966
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"SDM","Top3Acceptability",0.678411764705882
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","NoiseFlipRate",0.8005
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","CondorcetExistRate",0.7535
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","CondorcetEfficiency",0.21433311214333112
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","MidScore",0.4165
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","Top1Acceptability",0.1997450980392153
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","Top2Acceptability",0.402049019607843
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.,"Fallback","Top3Acceptability",0.6007450980392157
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","NoiseFlipRate",0.2965
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","CondorcetExistRate",0.7385
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","CondorcetEfficiency",0.8436018957345972
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","MidScore",0.3995
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","Top1Acceptability",0.252803921568627
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","Top2Acceptability",0.47544117647058814
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Borda","Top3Acceptability",0.6720490196078429
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","NoiseFlipRate",0.456
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","CondorcetExistRate",0.7385
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","CondorcetEfficiency",0.5944482058226134
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","MidScore",0.26
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","Top1Acceptability",0.27688235294117614
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","Top2Acceptability",0.4538529411764704
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Plurality","Top3Acceptability",0.6319411764705882
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","NoiseFlipRate",0.429
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","CondorcetExistRate",0.7385
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","CondorcetEfficiency",0.8598510494245092
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","MidScore",0.42475
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","Top1Acceptability",0.24016666666666622
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","Top2Acceptability",0.4616568627450978
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Coombs","Top3Acceptability",0.6656960784313724
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","NoiseFlipRate",0.416
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","CondorcetExistRate",0.7385
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","CondorcetEfficiency",0.6052809749492214
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","MidScore",0.5135
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","Top1Acceptability",0.22121568627450938
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","Top2Acceptability",0.4451176470588233
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"QR","Top3Acceptability",0.6798235294117646
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","NoiseFlipRate",0.302
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","CondorcetExistRate",0.7385
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","CondorcetEfficiency",0.7846987136086662
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","MidScore",0.4485
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","Top1Acceptability",0.23919607843137208
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","Top2Acceptability",0.4682647058823528
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"SDM","Top3Acceptability",0.6762549019607841
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","NoiseFlipRate",0.81
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","CondorcetExistRate",0.7385
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","CondorcetEfficiency",0.2139471902505078
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","MidScore",0.40175
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top1Acceptability",0.2000882352941173
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top2Acceptability",0.40093137254901945
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.1,"Fallback","Top3Acceptability",0.6013921568627452
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","NoiseFlipRate",0.285
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","CondorcetExistRate",0.739
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","CondorcetEfficiency",0.8619756427604871
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","MidScore",0.4045
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top1Acceptability",0.24947058823529364
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top2Acceptability",0.471705882352941
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Borda","Top3Acceptability",0.6703039215686272
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","NoiseFlipRate",0.453
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","CondorcetExistRate",0.739
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","CondorcetEfficiency",0.4878213802435724
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","MidScore",0.13075
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top1Acceptability",0.2857156862745095
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top2Acceptability",0.4524607843137253
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Plurality","Top3Acceptability",0.6140490196078431
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","NoiseFlipRate",0.449
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","CondorcetExistRate",0.739
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","CondorcetEfficiency",0.8267929634641408
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","MidScore",0.44925
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top1Acceptability",0.23196078431372505
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top2Acceptability",0.4554803921568626
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Coombs","Top3Acceptability",0.6643529411764704
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","NoiseFlipRate",0.3945
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","CondorcetExistRate",0.739
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","CondorcetEfficiency",0.5906630581867388
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","MidScore",0.636
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top1Acceptability",0.2039803921568624
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top2Acceptability",0.42711764705882344
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"QR","Top3Acceptability",0.6854117647058822
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","NoiseFlipRate",0.301
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","CondorcetExistRate",0.739
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","CondorcetEfficiency",0.786874154262517
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","MidScore",0.50975
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top1Acceptability",0.22770588235294076
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top2Acceptability",0.4607549019607841
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"SDM","Top3Acceptability",0.6776666666666664
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","NoiseFlipRate",0.783
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","CondorcetExistRate",0.739
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","CondorcetEfficiency",0.19350473612990526
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","MidScore",0.4065
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top1Acceptability",0.1986176470588232
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top2Acceptability",0.39629411764705863
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.2,"Fallback","Top3Acceptability",0.5978921568627451
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","NoiseFlipRate",0.3095
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","CondorcetExistRate",0.731
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","CondorcetEfficiency",0.847469220246238
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","MidScore",0.40825
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top1Acceptability",0.246382352941176
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top2Acceptability",0.46730392156862727
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Borda","Top3Acceptability",0.6681372549019605
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","NoiseFlipRate",0.426
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","CondorcetExistRate",0.731
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","CondorcetEfficiency",0.4049247606019152
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","MidScore",0.05525
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top1Acceptability",0.30004901960784286
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top2Acceptability",0.45388235294117624
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Plurality","Top3Acceptability",0.5963431372549021
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","NeverFirstRate",0.
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","NoiseFlipRate",0.4665
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","CondorcetExistRate",0.731
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","CondorcetEfficiency",0.8030095759233926
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","MidScore",0.457
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","Top1Acceptability",0.2257156862745094
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","Top2Acceptability",0.4498039215686273
"OppPrefs",5,51,0.15,"2/3",1.5849625007211563,2000,"{1, 2, 3}","Automatic",0.30000000000000004,"Coombs","Top3Acceptability",0.6628627450980391
